cafe,street,user,time,stars,reviews
Coffee Island,Bay St,Millie B,5 years ago, 5 stars ,Hello Saima! Thank you very much for your 5-star review! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Did you know you can now order your favourite specialty coffee beans online at www.coffeeisland.ca ? Hope to see you again soon at our coffee shop! Good day!
Coffee Island,Bay St,Matthew Lam,5 years ago, 5 stars ,
Coffee Island,Bay St,Ross Morgan,5 years ago, 4 stars ,Hello Joshua! Thank you very much for your 5-star rating! Hope to see you soon at our coffee shop! Good day!
Coffee Island,Bay St,Ayca,5 years ago, 5 stars ,Nice small coffee place. They serve some pastry and there's lots of beverage choices. There's a few seats in this coffee store but it can get crowded fast. Very comfortable and well kept location. I really enjoyed the dark roast coffee here ☕ .
Coffee Island,Bay St,John Valais,5 years ago, 5 stars ,Hello Evaldes! Many thanks for your nice review! We are proud to offer our guests the opportunity to enjoy unique specialty coffee along with the warm atmosphere of our coffee shop. Can't wait to see you again at our coffee shop. Good day!
Coffee Island,Bay St,Josy Mendonça,5 years ago, 5 stars ,
Coffee Island,Bay St,Paul Deng,5 years ago, 5 stars ,Hi Alejandro! Thank you so much for your 5-star rating! Hope to meet you again soon at our coffee shop!
Coffee Island,Bay St,Gi_shmoe,5 years ago, 4 stars ,
Coffee Island,Bay St,Cindy Basha,5 years ago, 2 stars ,Hello Aaron! Thank you very much for your 5-star rating! See you again soon at our coffee shop!
Coffee Island,Bay St,Jordan McGill,5 years ago, 5 stars ,
Coffee Island,Bay St,Abbey Kitane,5 years ago, 5 stars ,"Hey Steven, thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop!"
Coffee Island,Bay St,Tuktuk Islam,5 years ago, 5 stars ,
Coffee Island,Bay St,Lulu Li,5 years ago, 4 stars ,Hello Mina! Thank you so much for your rating! Hope to welcome you soon at our coffee shop!
Coffee Island,Bay St,Len Kay,5 years ago, 5 stars ,Fantastic cappuccino
Coffee Island,Bay St,Jeff Metz,5 years ago, 4 stars ,Hello Jonnhy99! Thank you so much for your 5-star review! Hope to welcome you again soon at our coffe shop!
Coffee Island,Bay St,Agni Chaitas Stefos,5 years ago, 5 stars ,"Coffee, food and patries are all excellent. worth 5 stars
But I feel really disappointed with the service. The young ladies at the counter always take my order incorrectly. They need to pay more attention to my asking such as ""to -go"" or ""not toasted""."
Coffee Island,Bay St,Veronika Mova,5 years ago, 5 stars ,"Dear ss ch, we really appreciate you taking the time to give us your 5-star review. Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests with every visit to our coffee shops. Regarding the service, we're sure it was an isolated incident and that it won't happen again.
Looking forward to meeting you again at our coffee shop! Good day!"
Coffee Island,Bay St,Ahd Alkhunaizi,5 years ago, 4 stars ,
Coffee Island,Bay St,Andrew J. Chorny,5 years ago, 4 stars ,Hey Michael Thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop!
Coffee Island,Bay St,Josh MacDonald (SEO Channel),5 years ago, 5 stars ,
Coffee Island,Bay St,Graeme Cowlen,5 years ago, 5 stars ,Hello Amanda! Thank you very much for your 5-star rating! Can't wait to see you again soon at our coffee shop!
Coffee Island,Bay St,Ryan Monte,5 years ago, 4 stars ,
Coffee Island,Bay St,Nectaria Kladitis,5 years ago, 4 stars ,Hello Raghavender! Thank you very much for your 5-star rating! See you again soon at our coffee shop! Good day!
Coffee Island,Bay St,Dalal,5 years ago, 4 stars ,You should try a capuccino!
Coffee Island,Bay St,James Murray,5 years ago, 5 stars ,Hi Richard! Thanks a lot for your 5-star review. Hope to welcome you again soon at our coffee shop!
Coffee Island,Bay St,Dana Skalin,5 years ago, 3 stars ,
Coffee Island,Bay St,Vivian Ma,5 years ago, 5 stars ,Hey Fanis! Thanks a lot for your 5-star rating! Hope to see you again soon!
Coffee Island,Bay St,Sophia Antoniadis,5 years ago, 5 stars ,My go to for a morning coffee whenever I’m in Toronto
Coffee Island,Bay St,susie sioumkas,5 years ago, 5 stars ,"Hey Zenah, thank you so much for your 5-star review! We're really happy that you start your day in Coffee Island! See you again soon at our coffee shop!"
